編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLRKQHMFFAT67CA,18,45.88,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,二層
RPTNMLRKQHMFFAT67CA,18,13.44,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPOMLQKQHMFFAT27CA,37,130.20,住家用,加強磚造,69年9月12日,二層,一層 二層 騎樓
RPXNMLQKQHMFFAT97CA,37,109.00,住商用,鋼筋混凝土造,70年1月12日,二層,一層 二層 騎樓
RPRNMLOLQHMFFDT57CA,15,294.84,自用農舍,加強磚造,91年5月24日,二層,一層 二層
RPWNMLLLQHMFFDT77CA,23,81.48,住宅,鋼筋混凝土造,83年6月27日,十二層,八層
RPWNMLLLQHMFFDT77CA,23,42.14,見其他登記事項,鋼筋混凝土造,83年6月27日,,
RPUNMLQKQHMFFDT97CA,11,109.48,住宅,鋼筋混凝土造,95年7月14日,三層,一層 二層 三層
RPUNMLQKQHMFFDT97CA,11,109.48,住宅,鋼筋混凝土造,95年7月14日,三層,一層 二層 三層
RPPNMLSJRHMFFFT87CA,24,138.28,住家用,鋼筋混凝土造,82年8月23日,四層,一層 二層 三層 四層
RPQNMLMLQHMFFDT27CA,,137.42,住宅,鋼筋混凝土構造,106年3月1日,三層,一層 二層 三層 屋頂突出物
RPQNMLMLQHMFFDT27CA,,137.42,住宅,鋼筋混凝土構造,106年3月1日,三層,一層 二層 三層 屋頂突出物
RPSOMLTLQHMFFCT18CA,27,216.42,住商用,鋼筋混凝土造,79年6月10日,四層,一層 二層 三層 四層 騎樓
RPTNMLQKQHMFFCT77CA,6,193.21,住家用,見其他登記事項,100年8月12日,三層,一層 二層 三層
RPSNMLNKRHMFFAT27CA,2,94.64,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,十三層
RPSNMLNKRHMFFAT27CA,2,62.45,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,
RPSNMLNKRHMFFAT27CA,2,94.64,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,十三層
RPSNMLNKRHMFFAT27CA,2,62.45,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,
RPVNMLLLQHMFFDT67CA,24,184.99,店舖、住宅,鋼筋混凝土造,82年6月7日,四層,一層 二層 三層 四層
RPRNMLOLQHMFFET67CA,23,136.88,見其他登記事項,加強磚造,83年4月1日,二層,一層 二層
RPTNMLOLQHMFFET87CA,23,31.20,住家用,鋼筋混凝土造,83年12月9日,三層,二層
RPPNMLLLQHMFFET17CA,23,149.77,住商用,鋼筋混凝土造,83年5月18日,四層,一層 二層 三層 四層 騎樓
RPXOMLOJRHMFFDT18CA,28,141.32,住宅,鋼筋混凝土造,78年4月6日,三層,一層 二層 三層
RPPNMLSKQHMFFDT67CA,39,142.83,店舖、住宅,見其他登記事項,67年2月23日,三層,一層 二層 三層 騎樓
RPTNMLPKRHMFFET97CA,34,97.56,住商用,鋼筋混凝土造,72年4月7日,三層,一層 二層 三層 騎樓
RPOOMLLLQHMFFDT07CA,33,92.34,住宅,鋼筋混凝土造,73年6月5日,二層,一層 二層 騎樓
RPTNMLLLQHMFFDT47CA,33,108.44,住宅,加強磚造,73年12月12日,二層,一層 二層 夾層
RPQOMLTLQHMFFCT97CA,1,58.10,見其他登記事項,見其他登記事項,105年11月4日,七層,二層
RPQOMLTLQHMFFCT97CA,1,34.43,見其他登記事項,見其他登記事項,105年11月4日,七層,
RPPOMLTLQHMFFCT87CA,1,58.40,見其他登記事項,見其他登記事項,105年11月4日,七層,二層
RPPOMLTLQHMFFCT87CA,1,34.71,見其他登記事項,見其他登記事項,105年11月4日,七層,
RPROMLTLQHMFFCT08CA,1,56.91,見其他登記事項,見其他登記事項,105年11月4日,七層,七層
RPROMLTLQHMFFCT08CA,1,33.89,見其他登記事項,見其他登記事項,105年11月4日,七層,
RPSNMLTLQHMFFCT08CA,22,67.72,住家用,鋼筋混凝土造,84年7月19日,五層,二層
RPSNMLTLQHMFFCT08CA,22,30.44,見其他登記事項,鋼筋混凝土造,84年7月19日,五層,
RPRNMLOLQHMFFCT47CA,22,23.25,住家用,鋼筋混凝土造,84年5月5日,六層,四層
RPRNMLOLQHMFFCT47CA,22,10.08,見其他登記事項,鋼筋混凝土造,84年5月5日,六層,
RPUNMLLMQHMFFCT57CA,36,81.51,住家用,加強磚造,70年3月24日,二層,一層 二層 夾層
RPQNMLSKQHMFFAT47CA,17,121.32,見其他登記事項,鋼筋混凝土造,89年12月30日,三層,一層 二層 三層 屋頂突出物 地下一層
RPQNMLSKQHMFFAT47CA,17,47.53,停車空間,鋼筋混凝土造,89年12月30日,四層,
RPSOMLSKQHMFFAT77CA,38,106.40,住商用,加強磚造,68年4月20日,二層,一層 二層 騎樓
RPSNMLNLQHMFFBT37CA,25,142.46,住家用,加強磚造,81年2月18日,二層,一層 二層 騎樓
RPUOMLLLQHMFFAT37CA,18,46.99,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,二層
RPUOMLLLQHMFFAT37CA,18,14.40,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPNMLSLQHMFFDT77CA,,142.90,店舖、住宅,鋼筋混凝土造,,二層,一層 二層
RPTOMLLLQHMFFAT27CA,18,47.24,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,三層
RPTOMLLLQHMFFAT27CA,18,14.40,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPUOMLOLQHMFFAT67CA,1,234.43,住家用,鋼筋混凝土造,105年12月2日,三層,一層 二層 三層 見其他登記事項
RPWNMLRKQHMFFAT97CA,10,182.04,見其他登記事項,鋼筋混凝土造,96年7月25日,四層,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPQNMLKMQHMFFAT86CA,24,86.54,見其他登記事項,鋼筋混凝土造,82年12月31日,七層,三層
RPQNMLKMQHMFFAT86CA,24,20.29,見其他登記事項,鋼筋混凝土造,82年12月31日,七層,
RPPNMLKMQHMFFAT76CA,23,89.61,見其他登記事項,鋼筋混凝土造,83年11月16日,七層,七層
RPPNMLKMQHMFFAT76CA,23,45.11,見其他登記事項,鋼筋混凝土造,83年11月16日,七層,
RPXOMLLMQHMFFAT77CA,3,196.13,住家用,鋼筋混凝土造,103年9月5日,三層,一層 二層 三層 屋頂突出物
RPQNMLNLQHMFFAT07CA,31,87.00,住家用,加強磚造,75年7月12日,二層,一層 二層
RPROMLLLQHMFFAT07CA,1,430.52,住商用,鋼筋混凝土造,105年12月2日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPSOMLLLQHMFFAT17CA,23,90.07,見其他登記事項,鋼筋混凝土造,83年4月12日,十一層,五層
RPSOMLLLQHMFFAT17CA,23,23.75,見其他登記事項,鋼筋混凝土造,83年4月12日,十一層,
RPROMLSKQHMFFAT67CA,50,92.28,國民住宅,磚造,56年4月1日,二層,一層 二層
RPWNMLMLQHMFFAT57CA,2,212.34,見其他登記事項,鋼筋混凝土造,104年6月12日,四層,一層 二層 三層 四層
RPXNMLMLQHMFFAT67CA,2,212.34,見其他登記事項,鋼筋混凝土造,104年6月12日,四層,一層 二層 三層 四層
RPSNMLSKQHMFFAT67CA,36,46.00,住商用,加強磚造,70年2月18日,二層,一層 二層 騎樓
RPSNMLSKQHMFFAT67CA,36,46.00,住商用,加強磚造,70年2月18日,二層,一層 二層 騎樓
RPQPMLSKQHMFFAT67CA,15,192.57,住家用,鋼筋混凝土造,91年11月8日,四層,一層 二層 三層 四層
RPRNMLSKQHMFFAT57CA,22,21.21,住家用,鋼筋混凝土造,84年4月28日,六層,二層
RPRNMLSKQHMFFAT57CA,22,8.83,共有部份,鋼筋混凝土造,84年4月28日,六層,
RPXOMLLLQHMFFAT67CA,,242.82,住家用,鋼筋混凝土造,106年5月16日,三層,一層 二層 三層 屋頂突出物
RPWNMLSKQHMFFAT08CA,19,83.83,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,一層 二層
RPWNMLSKQHMFFAT08CA,19,38.75,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,
RPQNMLRJRHMFFAT37CA,10,8.81,見其他登記事項,鋼筋混凝土造,96年5月30日,八層,六層
RPQNMLRJRHMFFAT37CA,10,7.99,見其他登記事項,鋼筋混凝土造,96年5月30日,八層,
RPQNMLRJRHMFFAT37CA,10,7.62,見其他登記事項,鋼筋混凝土造,96年5月30日,八層,
RPQNMLRJRHMFFAT37CA,10,8.51,見其他登記事項,鋼筋混凝土造,96年5月30日,八層,六層
RPSNMLLKRHMFFAT07CA,34,81.74,住家用,鋼筋混凝土造,72年11月15日,五層,五層
RPSNMLLKRHMFFAT07CA,34,4.95,見其他登記事項,鋼筋混凝土造,72年11月15日,五層,
RPQNMLOLQHMFFDT47CA,3,220.46,住宅,鋼筋混凝土構造,103年7月1日,三層,一層 二層 三層
RPUNMLOLQHMFFET97CA,36,112.56,住商用,鋼筋混凝土加強磚造,70年6月15日,二層,一層 二層 騎樓
RPXNMLLLQHMFFDT97DA,29,143.34,店舖、住宅,鋼筋混凝土造,77年7月16日,三層,一層 二層 三層 騎樓
RPQNMLRKQHMFFFT08EA,34,82.50,住商用,加強磚造,72年12月29日,二層,一層 二層
RPQNMLLLQHMFFFT37CA,44,220.86,住商用,加強磚造,62年8月15日,二層,一層 二層 騎樓
RPRNMLNLQHMFFCT47DA,22,22.65,住家用,鋼筋混凝土造,84年5月5日,六層,一層
RPRNMLNLQHMFFCT47DA,22,10.76,見其他登記事項,鋼筋混凝土造,84年5月5日,六層,
RPPNMLOLQHMFFBT17CA,24,176.94,住家用,鋼筋混凝土造,82年9月8日,三層,一層 二層 三層 騎樓
RPPOMLOJRHMFFDT37CA,7,1164.63,見其他登記事項,見其他登記事項,99年9月14日,一層,一層
RPRNMLNLQHMFFDT47CA,48,23.76,見其他登記事項,磚造,58年2月14日,一層,一層
RPRNMLKMQHMFFBT07CA,25,105.16,住家用,加強磚造,81年10月27日,二層,一層 二層 騎樓
RPQOMLOJRHMFFDT47CA,7,2728.50,見其他登記事項,見其他登記事項,99年9月14日,一層,一層
RPVNMLNLQHMFFCT77CA,1,275.50,見其他登記事項,見其他登記事項,105年6月16日,三層,一層 二層 三層 見其他登記事項
RPVNMLLLQHMFFAT37CA,39,79.74,住家用,磚造,67年12月6日,二層,一層 二層
RPRNMLLLQHMFFCT17CA,25,216.99,住家用,鋼筋混凝土造,81年12月30日,三層,一層 二層 三層 騎樓
RPWNMLKMQHMFFAT47CA,,167.01,住商用,鋼筋混凝土造,,二層,一層 二層 騎樓
RPTOMLKMQHMFFAT27CA,22,95.05,見其他登記事項,鋼筋混凝土造,84年2月24日,五層,三層
RPTOMLKMQHMFFAT27CA,22,42.57,見其他登記事項,鋼筋混凝土造,84年2月24日,五層,
RPXNMLLLQHMFFAT57CA,40,105.78,住商用,加強磚造,66年10月18日,二層,一層 二層 騎樓
RPPOMLLLQHMFFAT86CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,五層
RPPOMLLLQHMFFAT86CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPPNMLNLQHMFFAT96CA,38,96.58,住家用,加強磚造,68年12月18日,二層,一層 二層 屋頂突出物
RPPNMLOLQHMFFAT07CA,18,24.01,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPXNMLNLQHMFFAT77CA,24,94.06,住家用,鋼筋混凝土造,82年12月4日,十五層,十層
RPXNMLNLQHMFFAT77CA,24,30.84,見其他登記事項,鋼筋混凝土造,82年12月4日,十五層,
RPOOMLNLQHMFFAT96CA,24,63.07,住家用,鋼筋混凝土造,82年3月2日,十一層,五層
RPOOMLNLQHMFFAT96CA,24,26.03,見其他登記事項,鋼筋混凝土造,82年3月2日,十一層,
RPQNMLPLQHMFFBT37CA,2,238.80,住家用,鋼筋混凝土造,104年6月8日,二層,見其他登記事項
RPSNMLOJRHMFFAT27CA,23,83.12,見其他登記事項,鋼筋混凝土造,83年12月31日,十三層,八層
RPSNMLOJRHMFFAT27CA,23,23.81,見其他登記事項,鋼筋混凝土造,83年12月31日,十三層,
RPXOMLTLQHMFFCT68CA,2,177.36,住家用,見其他登記事項,104年5月20日,四層,一層 二層 三層 四層
SPXOMLTLQHMFFCT78CA,2,202.02,住商用,見其他登記事項,104年5月20日,四層,一層 二層 三層 四層 騎樓
RPXNMLKMQHMFFAT57CA,3,188.81,住家用,鋼筋混凝土造,103年5月28日,三層,一層 二層 三層 屋頂突出物
RPROMLKMQHMFFAT07CA,,200.18,住家用,鋼筋混凝土造,106年5月16日,三層,一層 二層 三層 屋頂突出物
RPRNMLNLQHMFFBT27CA,5,186.86,住家用,鋼筋混凝土造,101年4月24日,三層,一層 二層 三層
RPRNMLQJRHMFFDT67CA,46,86.53,住宅,加強磚造,61年1月1日,一層,一層
RPSNMLTLQHMFFDT18CA,1,287.48,住宅,鋼筋混凝土構造,105年12月15日,四層,一層 二層 三層 四層
RPQNMLTLQHMFFFT18CA,9,149.07,住家用,鋼筋混凝土造,97年11月20日,三層,一層 二層 三層
RPWNMLLJRHMFFDT67CA,,299.53,住宅,鋼筋混凝土構造,106年3月17日,四層,一層 二層 三層 四層
RPPNMLPLQHMFFET57CA,31,130.56,住家用,鋼筋混凝土造,75年8月15日,二層,一層 二層
RPQNMLQLQHMFFAT47DA,17,80.87,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,九層
RPSNMLQLQHMFFAT67DA,17,39.92,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,十六層
RPQNMLQLQHMFFAT47DA,17,44.64,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPSNMLQLQHMFFAT67DA,17,22.06,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPRNMLQLQHMFFAT57DA,17,80.87,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,十層
RPRNMLQLQHMFFAT57DA,17,44.64,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPPNMLQJRHMFFET57CA,2,195.76,見其他登記事項,見其他登記事項,104年1月20日,四層,一層 二層 三層 四層
RPPPMLMKRHMFFAT07CA,19,59.57,見其他登記事項,鋼筋混凝土造,87年8月25日,十四層,六層
RPPPMLMKRHMFFAT07CA,19,17.53,見其他登記事項,鋼筋混凝土造,87年8月25日,十四層,
RPUNMLOLQHMFFAT57CA,48,129.72,住商用,加強磚造,58年9月5日,二層,一層 二層 騎樓
RPVNMLOLQHMFFAT67CA,22,360.74,見其他登記事項,鋼筋混凝土造,84年12月12日,五層,一層 二層 三層 四層 五層
RPQNMLPKRHMFFAT27CA,,65.84,工業用,磚造,,一層,一層
RPQNMLPKRHMFFAT27CA,,65.84,工業用,磚造,,一層,一層
RPTOMLOLQHMFFAT57CA,41,75.44,住家用,加強磚造,65年8月27日,二層,一層 二層
RPXNMLNKRHMFFAT77CA,10,214.69,見其他登記事項,鋼筋混凝土造,96年2月8日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPQNMLPLQHMFFAT27CA,38,65.08,住家用,加強磚造,68年7月21日,一層,一層
RPVNMLPKRHMFFAT77CA,2,126.54,住家用,鋼筋混凝土造,104年8月17日,三層,一層 二層 三層 屋頂突出物
RPVNMLPKRHMFFAT77CA,2,126.54,住家用,鋼筋混凝土造,104年8月17日,三層,一層 二層 三層 屋頂突出物
RPPNMLPLQHMFFAT17CA,30,233.82,住家用,鋼筋混凝土造,77年1月8日,三層,一層 二層 三層 地下層
RPUNMLPLQHMFFAT67CA,41,55.62,住家用,磚造,65年7月15日,一層,一層
RPPOMLPLQHMFFAT27CA,18,24.01,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPXNMLSLQHMFFAT28CA,39,163.24,住商用,加強磚造,67年11月29日,二層,一層 二層 騎樓
RPOOMLPLQHMFFAT17CA,1,179.88,見其他登記事項,鋼筋混凝土造,105年11月25日,四層,一層 二層 三層 四層
RPWNMLPLQHMFFAT87CA,34,214.11,住商用,見其他登記事項,72年8月30日,三層,一層 二層 三層 騎樓 地下一層
RPQOMLPLQHMFFAT37CA,34,91.20,住家用,加強磚造,72年8月15日,二層,一層 二層
RPPNMLSLQHMFFAT47CA,10,17.78,住家用,鋼筋混凝土造,96年3月28日,五層,五層
RPPNMLSLQHMFFAT47CA,10,8.40,見其他登記事項,鋼筋混凝土造,96年3月28日,五層,
RPQOMLKMQHMFFAT96CA,,199.52,住家用,鋼筋混凝土造,106年5月16日,三層,一層 二層 三層 屋頂突出物
RPOOMLPJRHMFFAT07CA,37,96.00,住商用,加強磚造,69年2月29日,二層,一層 二層 騎樓
RPSOMLKMQHMFFAT17CA,,196.52,住家用,鋼筋混凝土造,106年5月16日,三層,一層 二層 三層 屋頂突出物
RPQNMLTLQHMFFAT67CA,30,81.44,住家用,加強磚造,76年2月10日,二層,一層 二層
RPQNMLTLQHMFFAT67CA,30,81.44,住家用,加強磚造,76年2月10日,二層,一層 二層
RPRNMLTLQHMFFAT77CA,33,277.61,住商用,鋼筋混凝土造,74年1月16日,四層,一層 二層 三層 四層 騎樓 地下層
RPPOMLPJRHMFFAT17CA,36,149.70,住商用,鋼筋混凝土造,70年5月22日,三層,一層 二層 三層 騎樓
RPQNMLLJRHMFFAT76CA,29,93.23,住商用,加強磚造,77年7月18日,二層,一層 二層
RPOOMLLJRHMFFAT66CA,36,52.65,見其他登記事項,鋼筋混凝土造,70年4月20日,五層,五層
RPUOMLOJRHMFFAT57CA,,288.85,住家用,鋼筋混凝土造,106年6月6日,四層,一層 二層 三層 四層
RPSNMLPJRHMFFAT37CA,25,172.03,住家用,鋼筋混凝土造,81年2月24日,三層,一層 二層 三層
RPTOMLPJRHMFFAT57CA,1,203.89,住家用,鋼筋混凝土造,105年9月12日,三層,一層 二層 三層 屋頂突出物
RPSNMLSLQHMFFDT08CA,,154.16,住宅,見其他登記事項,,三層,一層 二層 三層 騎樓
RPPNMLSLQHMFFET87CA,22,21.64,住家用,鋼筋混凝土造,84年11月16日,十二層,九層
RPPNMLSLQHMFFET87CA,22,10.88,共用部份,鋼筋混凝土造,84年11月16日,十二層,
RPRNMLPJRHMFFDT57CA,23,159.56,住宅,鋼筋混凝土造,83年11月16日,三層,一層 二層 三層
RPPNMLSJRHMFFCT57CA,23,182.62,住家用,鋼筋混凝土造,83年6月23日,四層,一層 二層 三層 四層
RPTNMLLLRHMFFET67CA,,86.23,見其他登記事項,見其他登記事項,106年7月5日,五層,一層
RPTNMLLLRHMFFET67CA,,8.58,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPWNMLLLRHMFFET97CA,,89.88,見其他登記事項,見其他登記事項,106年7月5日,五層,三層
RPWNMLLLRHMFFET97CA,,17.70,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPOOMLLLRHMFFET27CA,,89.57,見其他登記事項,見其他登記事項,106年7月5日,五層,三層
RPOOMLLLRHMFFET27CA,,35.93,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPQNMLKLRHMFFET27CA,,117.81,見其他登記事項,見其他登記事項,106年7月5日,五層,一層
RPQNMLKLRHMFFET27CA,,65.43,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPUNMLLLRHMFFET77CA,,89.88,見其他登記事項,見其他登記事項,106年7月5日,五層,二層
RPUNMLLLRHMFFET77CA,,17.70,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPVNMLLLRHMFFET87CA,,89.88,見其他登記事項,見其他登記事項,106年7月5日,五層,二層
RPVNMLLLRHMFFET87CA,,17.70,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPXNMLLLRHMFFET08CA,,74.83,見其他登記事項,見其他登記事項,106年7月5日,五層,二層
RPXNMLLLRHMFFET08CA,,14.80,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPPOMLLLRHMFFET37CA,,105.25,見其他登記事項,見其他登記事項,106年7月5日,五層,三層
RPPOMLLLRHMFFET37CA,,38.94,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPQOMLLLRHMFFET47CA,,89.88,見其他登記事項,見其他登記事項,106年7月5日,五層,三層
RPQOMLLLRHMFFET47CA,,35.72,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPROMLLLRHMFFET57CA,,89.88,見其他登記事項,見其他登記事項,106年7月5日,五層,三層
RPROMLLLRHMFFET57CA,,35.72,見其他登記事項,見其他登記事項,106年7月5日,五層,
RPPNMLSLQHMFFFT97CA,36,96.76,住商用,加強磚造,70年5月18日,二層,一層 二層 騎樓
RPTNMLQLQHMFFAT77DA,17,85.43,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,十一層
RPTNMLQLQHMFFAT77DA,17,75.55,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPRNMLSLQHMFFAT77DA,17,82.98,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,五層
RPRNMLSLQHMFFAT77DA,17,45.82,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPWNMLRJRHMFFET48DA,26,322.05,農舍,見其他登記事項,80年11月14日,一層,一層
RPUNMLSLQHMFFDT28CA,32,1032.52,見其他登記事項,鋼筋混凝土造,74年8月2日,五層,一層 二層 三層 四層 五層 騎樓
RPRNMLSLQHMFFDT97CA,,189.41,住宅,鋼筋混凝土構造,106年2月9日,三層,一層 二層 三層 屋頂突出物
RPTNMLSLQHMFFCT08CA,18,80.13,見其他登記事項,鋼筋混凝土造,88年12月22日,十層,三層
RPTNMLSLQHMFFCT08CA,18,53.07,見其他登記事項,鋼筋混凝土造,88年12月22日,十層,
RPPNMLPJRHMFFCT27CA,2,200.24,見其他登記事項,見其他登記事項,104年6月29日,三層,一層 二層 三層 見其他登記事項
RPRNMLTLQHMFFDT08CA,2,174.51,住宅,鋼筋混凝土構造,104年7月15日,三層,一層 二層 三層
RPRPMLOJRHMFFAT37CA,40,76.36,住家用,加強磚造,66年6月20日,二層,一層 二層
RPPOMLLJRHMFFAT76CA,24,133.69,住家用,鋼筋混凝土造,82年3月3日,三層,一層 二層 三層
RPRNMLOJRHMFFAT17CA,24,65.26,住家用,鋼筋混凝土造,82年1月19日,四層,一層 二層 三層 四層
RPRNMLOJRHMFFAT17CA,24,65.26,住家用,鋼筋混凝土造,82年1月19日,四層,一層 二層 三層 四層
RPWNMLLJRHMFFAT37CA,20,174.64,住家用,鋼筋混凝土造,86年6月28日,三層,一層 二層 三層
RPTNMLKMQHMFFAT17CA,41,73.16,住家用,鋼筋混凝土加強磚造,65年5月12日,二層,一層 二層
RPSNMLKMQHMFFAT07CA,35,98.10,住家用,加強磚造,71年5月10日,二層,一層 二層 騎樓
RPSNMLTKRHMFFCT08CA,2,233.49,見其他登記事項,見其他登記事項,104年9月3日,三層,一層 二層 三層 見其他登記事項
RPOPMLOJRHMFFAT07CA,34,81.72,住家用,鋼筋混凝土造,72年3月30日,五層,三層
RPQOMLTLQHMFFAT77CA,32,109.54,住家用,加強磚造,74年6月5日,二層,一層 二層
RPTNMLOJRHMFFAT37CA,24,97.31,住家用,鋼筋混凝土造,82年5月11日,五層,五層
RPTNMLOJRHMFFAT37CA,24,33.43,見其他登記事項,鋼筋混凝土造,82年5月11日,五層,
RPUNMLLKRHMFFAT27CA,48,135.66,住家用,鋼筋混凝土加強磚造,58年2月2日,三層,一層 二層 三層 騎樓
RPWNMLTLQHMFFAT28CA,24,80.49,住家用,鋼筋混凝土造,82年3月2日,十一層,六層
RPWNMLTLQHMFFAT28CA,24,31.68,見其他登記事項,鋼筋混凝土造,82年3月2日,十一層,
RPWNMLTLQHMFFCT48CA,23,81.50,住家用,鋼筋混凝土造,84年1月4日,十一層,六層
RPWNMLTLQHMFFCT48CA,23,21.79,見其他登記事項,鋼筋混凝土造,84年1月4日,十一層,
RPUNMLOJRHMFFAT47CA,,85.08,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPVNMLLMQHMFFCT67CA,30,90.58,住家用,加強磚造,76年10月1日,二層,一層 二層
RPRNMLKMQHMFFCT17CA,18,18.88,住家用,鋼筋混凝土造,88年11月30日,五層,二層
RPRNMLKMQHMFFCT17CA,18,7.89,見其他登記事項,鋼筋混凝土造,88年11月30日,五層,
RPRNMLKMQHMFFCT17CA,18,18.88,住家用,鋼筋混凝土造,88年11月30日,五層,二層
RPRNMLKMQHMFFCT17CA,18,7.89,見其他登記事項,鋼筋混凝土造,88年11月30日,五層,
RPOOMLPJRHMFFCT27CA,23,141.38,住家用,鋼筋混凝土造,84年1月9日,三層,一層 二層 三層
RPTOMLLMQHMFFCT57CA,28,200.71,住商用,鋼筋混凝土造,78年6月18日,四層,一層 二層 三層 四層 騎樓
RPROMLLMQHMFFAT27DA,17,92.98,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,九層
RPROMLLMQHMFFAT27DA,17,74.17,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPQNMLKLRHMFFAT86CA,,81.32,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPQNMLTLQHMFFET08CA,2,194.51,見其他登記事項,見其他登記事項,104年1月12日,三層,一層 二層 三層 屋頂突出物
RPQOMLLMQHMFFAT17DA,18,80.92,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,五層
RPQOMLLMQHMFFAT17DA,18,44.70,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPTOMLOJRHMFFDT77CA,33,95.22,店舖、住宅,鋼筋混凝土造,73年4月13日,二層,一層 二層 騎樓
RPUOMLLMQHMFFAT57DA,17,82.98,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,七層
RPUOMLLMQHMFFAT57DA,17,74.17,見其他登記事項,鋼筋混凝土造,89年2月2日,十六層,
RPPNMLKMQHMFFFT27CA,27,14.67,農舍,加強磚造,79年12月11日,二層,一層 二層
RPSNMLSJRHMFFDT97CA,23,132.11,住宅,鋼筋混凝土造,83年1月20日,四層,一層 二層 三層 四層
RPUOMLLMQHMFFCT67CA,29,131.92,住家用,鋼筋混凝土造,77年4月2日,二層,一層 二層
RPQNMLLJRHMFFCT96CA,28,178.71,住商用,鋼筋混凝土造,78年9月7日,三層,一層 二層 三層
RPXNMLLJRHMFFDT77CA,23,88.18,住宅,鋼筋混凝土造,83年6月27日,十二層,四層
RPXNMLLJRHMFFDT77CA,23,22.01,見其他登記事項,鋼筋混凝土造,83年6月27日,,
RPQOMLPKRHMFFET77CA,23,22.25,住家用,鋼筋混凝土造,83年11月16日,三層,一層
RPQOMLPKRHMFFET77CA,23,15.49,見其他登記事項,鋼筋混凝土造,83年11月16日,三層,
RPQOMLPKRHMFFET77CA,23,23.45,住家用,鋼筋混凝土造,83年11月16日,三層,一層
RPQOMLPKRHMFFET77CA,23,16.71,見其他登記事項,鋼筋混凝土造,83年11月16日,三層,
RPRPMLTLQHMFFAT97CA,23,72.25,住家用,鋼筋混凝土造,83年5月2日,十三層,十二層
RPRPMLTLQHMFFAT97CA,23,16.92,見其他登記事項,鋼筋混凝土造,83年5月2日,十三層,
RPTNMLLMQHMFFAT27CA,20,75.77,見其他登記事項,鋼筋混凝土造,86年9月19日,九層,六層
RPTNMLLMQHMFFAT27CA,20,25.61,見其他登記事項,鋼筋混凝土造,86年9月19日,九層,
RPVOMLKMQHMFFAT47CA,13,35.76,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,五層
RPVOMLKMQHMFFAT47CA,13,20.87,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPSPMLOJRHMFFAT47CA,2,126.72,住家用,鋼筋混凝土造,104年5月21日,三層,一層 二層 三層 屋頂突出物
